abstract,label
"This essay explores governmental and scholarly responses to the December 7, 1941 attack on Pearl Harbor and the September 11, 2001 attacks on the United States. Both events caught intelligence analysts, military officers, and elected officials by surprise. This essay describes the differences between the two events, especially in the ways official inquiries have helped shape our understanding of why the surprise occurred. Before both events, data suggesting that attacks were possible or even probable were available within the “intelligence pipeline.” The essay focuses on how scholars and official investigations reported and explained that finding. It also identifies continuities between the investigations that followed the Japanese and al Qaeda attacks on the United States.",political_science
"Although the rest of the American politics subfield has taken up many of the research challenges that LGBT (lesbian, gay, bisexual, and transgender) politics poses, there has been very little attention to LGBT politics within APD (American political development). Yet LGBT politics has deeply developmental and “state-centered” dynamics. Until the middle of the twentieth century, sexual orientation was simply not widely and deeply politicized in the United States. But abruptly, in a period of a decade and a half (roughly 1940–1955), national political and bureaucratic actors created a national sexuality regime that has taken 60 years of LGBT struggle to partly reverse. In seeking to substitute a different, overtly inclusive sexuality regime, LGBT citizens and their straight allies have initiated far-reaching changes in public policy, regulation of the workplace, and the institution of marriage. American politics has thus been developed by LGBT politics—and in the process, a fruitful research agenda has emerged.",political_science
"Negotiation is a central activity in international affairs, but it tends to be studied indirectly through particular cases. Considering it as a subject in itself brings out some important principles. The general literature on negotiation falls into five categories: advice from practitioners, studies of particular cases or contexts, statistical tests of data, psychological theories with experiments, and game theory models. Each approach complements the others, but there has been too little interaction among them. Game models, in particular, are important for the international context, which involves more planning and more experienced actors. They resist the generalizations to which other approaches are prone, often showing that whether a move is well-advised or mistaken depends on some easy-to-overlook detail.",political_science
"Scholars studying Hugo Chávez and his movement are generally divided into two camps: a liberal one that sees Chavismo as an instance of democratic backsliding and a radical one that upholds Chavismo as the fulfillment of its aspirations for participatory democracy. Boundaries are not fixed, but the two sides generally fail to understand each other's assumptions or to acknowledge each other's criticisms. The result has been a less productive body of scholarly work on both sides.",political_science
"This review critically evaluates the largely consensual view that wars naturally and reflexively augment presidential power. After summarizing the key arguments advanced by presidency scholars in the aftermath of World War II, this article canvasses the existing empirical basis for their claims and the theoretical microfoundations upon which they are offered. Both appear wanting. Few systematic studies yield unambiguous evidence that the adjoining branches of government reliably support elements of the president's domestic or foreign policy agendas during war that they otherwise would oppose. And no one, to date, has offered a clear theory explaining why either Congress or the courts would behave in this way. The article therefore calls for continued empirical research on the causal effects of war on presidential power, and for renewed investments in theories that might account for the ways in which war figures into congressional and judicial voting.",political_science
"Throughout my life, politics and political science have been intertwined. I handed out leaflets for Adlai Stevenson at age 12, participated in protests at Oberlin and Berkeley, and, as I developed professional expertise, worked with national security agencies. Conflict has been a continuing interest, particularly whether situations are best analyzed as a security dilemma or aggression. In exploring this question, I was drawn into both political psychology and signaling, although the two are very different. I have continued to work on each and occasionally try to bring them together. My thinking about strategic interaction led to a book-length exploration of system effects, a way of thinking that I believe is still insufficiently appreciated in the discipline and among policy makers. My research continues to be stimulated by both developments in the discipline and unfolding international politics.",political_science
"Recent work has documented an upward trend in inequality since the 1970s that harks back to the Gilded Age: the inegalitarian pre–World War I world. Most prominently, Thomas Piketty argues in Capital in the Twenty-First Century that this is partially due to the fact that capitalism is hardwired to exacerbate the gap between the rich and poor. By critically evaluating recent literature on this topic, this article offers three big contributions. First, we advance an alternative explanation for the long-term U-shaped nature of inequality that Piketty examines. Political regime types and the social groups they empower, rather than war and globalization, can account for the sharp fall and then sharp rise in inequality over the long 20th century. Second, we demonstrate that this U-shaped pattern only really holds for a handful of industrialized economies and a subset of developing countries. Finally, we provide a unified framework centered on two unorthodox assumptions that can explain inequality patterns beyond the U-shaped one. Capitalists and landholders actually prefer democracy if they can first strike a deal that protects them after transition. This is because dictators are not the loyal servants of the economic elite they are portrayed to be—in fact, they are often responsible for soaking, if not destroying, the rich under autocracy.",political_science
"New works by five young political scientists are establishing a new paradigm for studying judicial review. In different ways, Terri Peretti, Ran Hirschl, George Lovell, Kevin McMahon, and Thomas Keck point out that judicial review is established and maintained by elected officials. Adjudication is one of many means that politicians and political movements employ when seeking to make their constitutional visions the law of the land. Elected officials provide vital political foundations for judicial power by creating constitutional courts, vesting those courts with jurisdiction over constitutional questions, staffing those courts with judges prone to exercising judicial power, assisting or initiating litigation aimed at having those courts declare laws unconstitutional, and passing legislation that encourages justices to make public policy in the guise of statutory or constitutional interpretation. Judicial review does not serve to thwart or legitimate popular majorities; rather, it is a practice that alters the balance of power between the numerous political movements that struggle for power in a pluralist democracy.",political_science
"We review arguments and empirical evidence in the comparative literature that bear on the differences in the survival rates of parliamentary and presidential democracies. Most of these arguments focus on the fact that presidential democracies are based on the separation of executive and legislative powers, whereas parliamentary democracies are based on the fusion of these powers. The implications of this basic distinction lead to radically different behavior and outcomes under each regime. We argue that this perspective is misguided and that one cannot deduce the functioning of the political system from the way governments are formed. Other provisions, constitutional and otherwise, also affect the way parliamentary and presidential democracies operate, and these provisions may counteract some of the tendencies that we would expect to observe if we derived the regime's performance from its basic constitutional principle.",political_science
"Authoritarianism, it seems, is alive and well these days. The Trump administration's blatant dismissal of democratic norms has many wondering whether it fits the authoritarian model. This review offers a framework for understanding authoritarianism in the American past, as well as the American present. Starting in the early twentieth century, this analysis seeks to provide a better understanding of how authoritarianism once existed in enclaves in the Jim Crow South, where it was intended to dominate blacks in the wake of emancipation. Confining the definition of authoritarianism to regime rule, however, leaves little room for a discussion of more contemporary authoritarianism, at the micro level. This review shifts focus to an assessment of political psychology's concept of authoritarianism and how it ultimately drives racism. Ultimately, we believe a tangible connection exists between racism and authoritarianism. Even so, we question the mechanism. Along the way, we also discuss the ways in which communities of color, often the targets of authoritarianism, resist the intolerance to which they have been exposed. We conclude with a discussion of why we believe, despite temporal and spatial differences as well as incongruous levels of analysis, that micro- and macro-level authoritarianism have much in common.",political_science
"This article reviews the cumulation of evidence from survey experiments in the field of international political economy (IPE) and discusses their strengths and weaknesses in explaining the backlash against globalization. I first review the advancements made by the most commonly used survey experiment design in IPE, namely the Globalization-as-Treatment design, in which scholars randomly assign information about different features of globalization and solicit respondents’ attitudes toward protectionism. Then I discuss three issues with this design in addressing key puzzles in the emergence of globalization backlash: ( a) using a coarse informational treatment that stacks the deck against the economic self-interest hypothesis; ( b) overattributing globalization as a source of hardship; and ( c) neglecting heterogeneous room-to-maneuver beliefs across and within countries. The article suggests alternative designs and strategies to study these questions. Evidence from survey experiments suggests that much of the globalization backlash we witness today is deeply rooted in domestic politics.",political_science
"After reviewing the current literature on the causes of economic inequality, the article models the historical emergence of inequality as the result of a key technological change (i.e., the adoption of agriculture) that widened income differentials and led to the construction of state institutions, which shaped (depending on their particular nature, more or less authoritarian) the final distribution of economic assets within and across different societies. The article then explores the evolution of inequality in societies already endowed with state structures: A stream of biased technological shocks happens randomly and the “decisive” voter (who differs across political regimes) accepts or blocks them as a function of their effect on her net income. The decisive voter's response determines the overall distribution of income. The model is employed to give a coherent account of some broad historical trends in the evolution of income inequality.",political_science
"Rulemaking is a critical part of American government and governance. This article reviews the political underpinnings of modern rulemaking. Specifically, it highlights the process and impact of agency regulations, as well as the key tools used by the legislature, elected executive, and courts to oversee the rulemaking process. The article also reviews who participates in the rulemaking process, as well as who influences regulatory content. Finally, new directions in regulatory policymaking are explored, including data collection advancements, as well as the potential role for guidance documents as replacements for more traditionally issued notice and comment regulations.",political_science
"Most of my work focused on the functioning and the limits of democracy. I place the evolution of our understanding of this bewildering institution in the context of historical events and consider the challenges posed by its current critics. I also reflect on methods, arguing that game theory is the natural language of the social sciences. These ruminations add up to a research agenda.",political_science
"Kenneth J. Arrow was one of the most important intellectuals of the twentieth century, and his “impossibility theorem” is arguably the starting point of modern, axiomatic social choice theory. In this review, we begin with a brief discussion of Arrow's theorem and subsequent work that extended the result. We then discuss its implications for voting and constitutional systems, including a number of seminal results—both positive and negative—that characterize what such systems can accomplish and why. We then depart from this narrow interpretation of the result to consider more varied institutional design questions such as apportionment and geographical districting. Following this, we address the theorem's implications for measurement of concepts of fundamental interest to political science such as justice and inequality. Finally, we address current work applying social choice concepts and the axiomatic method to data analysis more generally.",political_science
"Does foreign aid build peace? The answer is of paramount importance for policy makers and practitioners, given that the world's poor are growing increasingly concentrated in conflict-affected countries. Scholars have also demonstrated keen interest, primarily examining the relationship between foreign aid and civil wars. This review takes stock of the existing literature through a survey of key theoretical arguments connecting aid to the onset, dynamics, and recurrence of civil wars. It then articulates a key challenge posed by undertheorization of aid allocation, which is largely nonrandom, making the causal effects difficult to infer. I identify five areas in need of greater attention: microfoundational theoretical assumptions about aid flows; aid in the context of other foreign policy options; explicit articulation of other factors that may mediate or moderate aid's effects; levels of observation and aggregation; and measurement.",political_science
"What role do business leaders play in American democracy? The dominant narrative in political science holds that business leaders have disproportionate influence; this influence has increased over time; the public opposes business engagement in politics; and a reform agenda could counteract business influence. I contrast this narrative with a second narrative that also emerges from the literature: Business leaders are fragmented and fail to achieve many of their goals; their power has weakened over time; the public wants more business engagement with politics, not less; and no viable reform agenda would fundamentally alter business power. The juxtaposed narratives reveal several insights, including a profound ambivalence among the public about the role of business in democracy. Survey evidence confirms that Democrats in particular are both especially opposed to and especially supportive of business engagement in politics, indicative of the veracity of the competing narratives.",political_science
"Opposition to economic liberalization has intensified since the late 1990s, with Latin America often standing at the forefront of new social and political movements that challenge market globalization. The revival of social protest and populist or leftist political alternatives has shattered the technocratic consensus around neoliberal policies in the region. By demanding an expanded set of social citizenship rights, these movements are also contesting the terms under which popular sectors were reincorporated politically under the new democratic regimes of the 1980s. This “second” historical process of mass political incorporation differs in fundamental ways from that associated with the process of labor incorporation in the first half of the twentieth century. It is marked by a more pluralistic set of social subjects, a more decentralized organizational structure, and more fluid patterns of institutional development. Existing scholarship often fails to explain variation in the patterns of social and political mobilization, due to both methodological and theoretical limitations—in particular, a tendency to focus on outcomes with little variation on the dependent variable, and a failure to engage theoretically with the literature on social fragmentation and demobilization. There is thus a need to problematize the process of mobilization by conducting more rigorous comparative research on a broader range of social responses to market liberalization.",political_science
"Theories that link domestic politics, domestic institutional structures, and leader incentives to foreign affairs have flowered in the past 25 years or so. By unpacking institutional variation across states and by drawing attention to agency issues between leaders, key backers, and citizens, models and empirical studies of linkage help explain even such fundamental phenomena between states as war and peace. In addition, theories of linkage politics explain phenomena not envisioned under earlier unitary-actor state models. We address how the linkage literature explains war and peace decisions, the democratic peace, nation building, foreign aid, and economic sanctions by tying international politics and foreign policy to domestic political considerations.",political_science
"The article examines the emergence and implications of comparative political theory (CPT). It distinguishes theorizing based on travel and observation from that based on contemplation. Tracing the rise of the term CPT to 1997, it explains the academic, geopolitical, and cultural transformations that gave rise to some of the earlier work in the field. The acceleration of globalization also led to the rapid appearance of new intercultural and transnational approaches to political theory that move beyond the West. The article proceeds to analyze the methodological variety and alternatives within CPT work, arguing that we ought to take a broad, ecumenical approach to non-Western and cross-cultural theorizing rather than posit one single method as best. It presents two broad categories of CPT, one that is normative and another that is interpretive. The article closes by examining regional contributions in CPT, critiques, and supporting stances for CPT.",political_science
"The question of what the ancient Greeks can tell us about democracy can be answered by reference to three fields that have traditionally been pursued with little reference to one another: ancient history, classical political theory, and political science. These fields have been coming into more fruitful contact over the past 20 years, as evidenced by a spate of interdisciplinary work. Historians, political theorists, and political scientists interested in classical Greek democracy are increasingly capable of leveraging results across disciplinary lines. As a result, the classical Greek experience has more to tell us about the origins and definition of democracy, and about the relationships between participatory democracy and formal institutions, rhetoric, civic identity, political values, political criticism, war, economy, culture, and religion.",political_science
"Persuasion is a vital part of politics—who wins elections and policy disputes often depends on which side can persuade more people. Given this centrality, the study of persuasion has a long history with an enormous number of theories and empirical inquiries. However, the literature is fragmented, with few generalizable findings. I unify previously disparate dimensions of this topic by presenting a framework focusing on actors (speakers and receivers), treatments (topics, content, media), outcomes (attitudes, behaviors, emotions, identities), and settings (competition, space, time, process, culture). This Generalizing Persuasion (GP) Framework organizes distinct findings and offers researchers a structure in which to situate their work. I conclude with a discussion of the normative implications of persuasion.",political_science
"In this review, we focus on political inequality in rich democracies. In the two main sections, we look at participation and representation, respectively. The former discusses whether rising income inequality and the weakening of trade unions have led to higher levels of inequality in participation. The latter looks at substantive and descriptive representation and asks how they might be linked. Research highlights that people with fewer individual resources participate much less than those with more resources, and collective organizations lose their ability to counter these trends. In terms of representation, the pattern is very similar. Not only are the opinions of decision-makers more congruent with those of the better off but policy choices also reflect their preferences more clearly. As the social distance between rulers and ruled increases, representative democracy gets more biased in favor of higher-status social groups.",political_science
"The past three decades have witnessed the development of a rich literature that applies the formal tools of game theory to understanding international cooperation and international institutions. We divide this literature into three “generations” of scholarship. With a few notable exceptions, the first generation used very simple models—2×2 normal form games—to understand why states need to cooperate and why they comply with their cooperative agreements under conditions of anarchy. This first generation unfortunately bogged down in the neorealist–neoliberal debate. Second-generation scholars began to use tailor-made models to address the neorealist–neoliberal debate and to turn to new questions, such as how international agreements are created and how domestic political divisions affect international cooperation. With answers to the key questions of how international agreements are created and complied with, third-generation scholars could turn to increasingly refined models to answer specific questions about international institutions, such as the proper size of multilateral agreements, how the gains of cooperation are distributed, whether flexibility provisions should be built into agreements, and the specific functions of international organizations.",political_science
"Although the study of realignment is an essential component of the rich and fruitful tradition of examining long-term partisan change, questions about the usefulness of the concept persist. We seek to redirect and reinvigorate the study of lasting political change by evaluating the critiques of classic realignment theory, examining the issue evolution perspective, and assessing whether the theory of issue evolution can be used to explain recent research on the relationship between political issues and partisan change. Our review of the theoretical and empirical literature investigating political issues and party alignments sheds light on both the utility of the issue evolution perspective and the conditions under which durable changes in party alignments are most likely to occur.",political_science
"This article surveys the rationales for and effects of legislative bicameralism. At heart, second chambers facilitate representation for groups or interests that otherwise might be ignored. They do so not only by making more legislative seats available to legislators elected from different districts and possibly by different rules, but more importantly by giving more legislators a voice in the legislative process. Traditional views of bicameralism hold that second chambers can matter because their members have the authority to veto or at least delay bills, so that whether they do in fact affect legislative content depends on whether and to what extent majority preferences differ across chambers. A new current of legislative research focuses on how the existence of a second chamber provides a forum for bargaining over policy and, in the process, creates a need for policy bargains within parties as well as across chamber majorities that would be unnecessary in a unicameral legislature.",political_science
"The Great Recession that began in late 2007 had devastating consequences for the fiscal health of state and local governments, and many remain in a precarious financial position. Several cities have declared bankruptcy, and more will do so in coming years. The future, however, promises no long-term relief. Due primarily to the aging population of the United States, state and local governments are allocating large and increasing shares of their budgets to expenditures on Medicaid and on retirement benefits that they have promised to their past and current employees. As these expenditures consume more of their budgets, there is less to spend on transportation, parks and recreation, education, public safety, and all the other services that these governments provide. We are thus experiencing the onset of a New Fiscal Ice Age, a period in which a given level of tax revenue purchases a considerably lower level of current services.",political_science
"The study of interstate rivalry, which has made major contributions to theory and research on war, is reviewed, and new research on the role of territory in the origin and war proneness of rivalries is presented. Recent research has shown that states that are rivals are much more likely to go to war than are other states, and that about half the wars fought since 1815 have involved states that are rivals. This review describes the origins of interstate rivalries in terms of whether they begin over territorial disputes, policy disputes, or disputes over the nature of a state's regime. It finds that states that dispute territory have a greater probability of becoming rivals than expected by chance, compared with states that dispute other issues. It also investigates the extent to which territorial disputes and the recurring of disputes, despite their content, are related to the onset of war.",political_science
This paper surveys three sources of conflict about citizenship and education in contemporary normative political theory: the extent to which rival conceptions of citizenship differ in the ends they prescribe for civic education; disagreement about the educational processes needed to yield accepted civic educational ends and how some of those processes might best be institutionalized via schooling; and disagreement about how liberal legitimacy constrains state action undertaken for the sake of democratic education.,political_science
"Neopluralism is one of a class of research findings or social science models—such as elitism, pluralism, and corporatism—that refer to the structure of power and policy making in some domain of public policy. Originating from Robert Dahl's pluralism model in Who Governs? (1961), neopluralism evolved in the study of American politics through discarding or modifying some of Dahl's ideas, while adding new concerns about agenda building, the logic of collective action, special-interest subgovernments, social movements, advocacy coalitions, and the theory of political processes. Neopluralism is normally a finding of complex action in policy systems, but neopluralism does not assume that complexity implies fairness of representation, nor does it assume interest group elimination of autonomous action by governmental agencies.",political_science
"Policy makers pay relatively little attention to the vast theoretical literature in IR, and many scholars seem uninterested in doing policy-relevant work. These tendencies are unfortunate because theory is an essential tool of statecraft. Many policy debates ultimately rest on competing theoretical visions, and relying on a false or flawed theory can lead to major foreign policy disasters. Theory remains essential for diagnosing events, explaining their causes, prescribing responses, and evaluating the impact of different policies. Unfortunately, the norms and incentives that currently dominate academia discourage many scholars from doing useful theoretical work in IR. The gap between theory and policy can be narrowed only if the academic community begins to place greater value on policy-relevant theoretical work.",political_science
"This article discusses what traditional Confucian political theory represents and how it is reconstructed by contemporary Confucians to cope with the various challenges that it faces in modern times. Specifically, I examine the school of New Confucianism in Taiwan and Hong Kong, political Confucianism and civic Confucianism in mainland China, and the theory of Confucian political meritocracy. I then analyze how the Communist Party of China attempts to promote Confucianism in order to consolidate its authoritarian rule and what damage this may cause to resurgent Confucianism. Finally, I evaluate the strengths and weaknesses of each approach and suggest some areas of interest for further exploration.",political_science
"Mayhew's (1974) thesis regarding the “electoral connection” and its impact on legislative behavior has become the theoretical foundation for much of the research on the contemporary U.S. Congress. Recently, scholars have begun to suggest that the Mayhewian electoral incentive may apply to politics in earlier congressional eras as well. To assess these claims more systematically, we consider four conditions that serve as the building blocks of the electoral connection—ambition, autonomy, responsiveness, and accountability. Through a detailed review of the literature on electoral politics in Congress, we discover that all four conditions were present in a strict sense as far back as the Progressive Era. Moreover, considerable evidence suggests that a weaker, less formalized version of the electoral connection existed even earlier in American history. We conclude by briefly discussing the implications of these findings on the rapidly growing literature examining the historical and institutional evolution of Congress.",political_science
"Theories of political economy offer rich intellectual resources for scholars today who hope to explain some of the most striking real-world changes of contemporary American politics, including the dramatic widening of economic inequality since the 1970s, the financial and economic breakdowns since 2008, and the government policies that contributed to these developments. Yet few scholars in American politics have been making use of these resources. This article reviews research on the politics of inequality within the United States and situates it more explicitly within an intellectual framework for the study of political economy. The article traces the decline of political economy research within mainstream scholarship on American politics and reviews the upsurge of interest in the politics of inequality. It develops a typology of distinct frameworks for analyzing the American political economy and for bringing greater intellectual organization to a growing but disparate body of research.",political_science
"The eighteenth-century ideal of self-government of the people was based on an assumption that renders it incoherent and unrealistic, namely, that interests and values are sufficiently harmonious that each individual needs to obey only himself while living under laws chosen by all. This conception collapses in the presence of heterogeneous preferences. Yet a weaker notion of self-government is logically coherent: A collectivity governs itself if decisions implemented on its behalf reflect the preferences of its members. I define this second-best self-government and analyze whether democratic institutions can satisfy even this definition.",political_science
"The structure of international monetary relations has gained increasing prominence over the past two decades. Both national exchange rate policy and the character of the international monetary system require explanation. At the national level, the choice of exchange rate regime and the desired level of the exchange rate involve distributionally relevant tradeoffs. Interest group and partisan pressures, the structure of political institutions, and the electoral incentives of politicians therefore influence exchange rate regime and level decisions. At the international level, the character of the international monetary system depends on strategic interaction among governments, driven by their national concerns and constrained by the international environment. A global or regional fixed-rate currency regime, in particular, requires at least coordination and often explicit cooperation among national governments.",political_science
"China's economic growth and transition pose fascinating questions for social scientists. In the economic realm, proponents of the market-preserving federalism (MPF) model appear to have gone too far. In reality, China's central leadership has retained the prerogative to appoint top provincial officials as well as the power to reconfigure central-provincial fiscal relations, thus defying predictions of the MPF model. In the social realm, rapid growth has propelled the expansion of the middle class, but the large increase in inequality has sharpened social cleavages and class conflicts. The uncertainties of market transition and rising social conflicts pose major challenges for the ruling elite and for China's political development.",political_science
"This review evaluates the emerging legal and political science scholarship created in the wake of the United States Supreme Court's decision in Bush v. Gore, the case that ended the 2000 Florida election controversy between supporters of George W. Bush and those of Al Gore. The article surveys scholars' answers to four central questions: (a) Were the Supreme Court's majority or concurring opinions legally sound? (b) Was the Supreme Court's result justified, even if the legal reasoning contained in the opinions was unsound? (c) What effects, if any, will the case and the social science research it has spurred have on the development of voting rights law? (d) What does the Court's resolution of Bush v. Gore tell us about the Supreme Court as an institution?",political_science
